"","idiom_id","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid","most_common_lemma","idiom_length_orig","idiom_length_this"
"39412",131,"WR-P-P-G-0000148106","Cultuur en islam"," maar die konden maar beter","onder de pet"," worden gehouden , uit angst","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.3.w.15 p.1.s.3.w.16 p.1.s.3.w.17",1,"houden",1,39412,"WR-P-P-G","newspapers","WR-P-P-G-0000148106-p.1.s.3","onder de pet houden",4,4
"39374",131,"WR-P-E-L-0000000521","Unspecified"," misstanden die door je superieuren","onder de pet"," gehouden worden , wilden melden","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","text.1.event.5111.s.1.w.15 text.1.event.5111.s.1.w.16 text.1.event.5111.s.1.w.17",1,"houden",1,39374,"WR-P-E-L","tweets","WR-P-E-L-0000000521-text.1.event.5111.s.1","onder de pet houden",4,4
"39410",131,"WR-P-P-G-0000042084","Neemt het geweld op school toe?"," Directies zijn soms geneigd gewelddadigheden","onder de pet"," te houden : de goede","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.5.s.6.w.6 p.5.s.6.w.7 p.5.s.6.w.8",1,"houden",1,39410,"WR-P-P-G","newspapers","WR-P-P-G-0000042084-p.5.s.6","onder de pet houden",4,4
"39389",131,"WR-P-P-H-0000059477","Het parfum van de doofpot"," besloten de verkeersleiders de informatie","onder de pet"," te houden . Koopmans wist","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.5.w.12 p.4.s.5.w.13 p.4.s.5.w.14",1,"houden",1,39389,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000059477-p.4.s.5","onder de pet houden",4,4
"39363",131,"WR-P-E-C-0000000189","Unspecified"," In de media werden '","onder de pet"," houden ' , ' nacht","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.116.s.2.w.6 p.116.s.2.w.7 p.116.s.2.w.8",1,"houden",1,39363,"WR-P-E-C","e-magazines","WR-P-E-C-0000000189-p.116.s.2","onder de pet houden",4,4
"39395",131,"WR-P-P-G-0000165479","De geheimen van Bush maken achterdochtig"," en zijn ministers om alles","onder de pet"," te houden - ook als","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.6.s.3.w.25 p.6.s.3.w.26 p.6.s.3.w.27",1,"houden",1,39395,"WR-P-P-G","newspapers","WR-P-P-G-0000165479-p.6.s.3","onder de pet houden",4,4
"39417",131,"WR-P-P-G-0000029511","Slachting nooit bestraft"," , maar het onderzoek werd","onder de pet"," gehouden en niemand is ooit","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.9.s.2.w.20 p.9.s.2.w.21 p.9.s.2.w.22",1,"houden",1,39417,"WR-P-P-G","newspapers","WR-P-P-G-0000029511-p.9.s.2","onder de pet houden",4,4
"39396",131,"WR-P-P-G-0000072527","Ziek van de brand bij ATF"," . Er is te veel","onder de pet"," gehouden , is hun verwijt","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.5.s.2.w.5 p.5.s.2.w.6 p.5.s.2.w.7",1,"houden",1,39396,"WR-P-P-G","newspapers","WR-P-P-G-0000072527-p.5.s.2","onder de pet houden",4,4
"39407",131,"WR-P-P-G-0000048627","Scooterongeluk"," bekend maar wordt ie '","onder de pet"," ' gehouden ? G. B.","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13",1,"houden",1,39407,"WR-P-P-G","newspapers","WR-P-P-G-0000048627-p.2.s.1","onder de pet houden",4,4
"39409",131,"WR-P-P-G-0000003877","Pedofilie"," pedofilie in het verleden `","onder de pet"," ' heeft gehouden en getroffenen","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.1.w.19 p.1.s.1.w.20 p.1.s.1.w.21",1,"houden",1,39409,"WR-P-P-G","newspapers","WR-P-P-G-0000003877-p.1.s.1","onder de pet houden",4,4
"39376",131,"WR-P-E-L-0000000122","Unspecified"," oorlog http://t.co/gUJQ1kQB Nieuw fraudegeval RU","onder de pet"," gehouden http://t.co/ZoGoPAdU RT @jellebc :","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","text.1.event.337.s.1.w.4 text.1.event.337.s.1.w.5 text.1.event.337.s.1.w.6",1,"houden",1,39376,"WR-P-E-L","tweets","WR-P-E-L-0000000122-text.1.event.337.s.1","onder de pet houden",4,4
"39414",131,"WR-P-P-G-0000158305","Geweld dringt scholen binnen"," en geweld op hun school","onder de pet"," te houden . Volgens het","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.8.s.2.w.16 p.8.s.2.w.17 p.8.s.2.w.18",1,"houden",1,39414,"WR-P-P-G","newspapers","WR-P-P-G-0000158305-p.8.s.2","onder de pet houden",4,4
"39388",131,"WR-P-P-H-0000149926","«Het is een lastige tijd, ja een ingewikkelde tijd»"," Nee , er is niets","onder de pet"," gehouden . Geen sprake van","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.8.s.7.w.6 p.8.s.7.w.7 p.8.s.7.w.8",1,"houden",1,39388,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000149926-p.8.s.7","onder de pet houden",4,4
"39381",131,"WR-P-E-L-0000000413","Unspecified"," Uitkomst houden we nog even","onder de pet"," ;-) Net stukje gemaild naar","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","text.1.event.967.s.2.w.6 text.1.event.967.s.2.w.7 text.1.event.967.s.2.w.8",1,"houden",1,39381,"WR-P-E-L","tweets","WR-P-E-L-0000000413-text.1.event.967.s.2","onder de pet houden",4,4
"39421",131,"WS-U-E-A-0000004519","overzicht bijlmerenq"," giftige lading van het toestel","onder de pet"," gehouden hebben . Maar gif","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.1.w.9 p.4.s.1.w.10 p.4.s.1.w.11",1,"houden",1,39421,"WS-U-E-A","auto cues","WS-U-E-A-0000004519-p.4.s.1","onder de pet houden",4,4
"39364",131,"WR-P-E-C-0000000189","Unspecified"," onder meer vast dat '","onder de pet"," houden ' , een uitdrukking","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.118.s.1.w.8 p.118.s.1.w.9 p.118.s.1.w.10",1,"houden",1,39364,"WR-P-E-C","e-magazines","WR-P-E-C-0000000189-p.118.s.1","onder de pet houden",4,4
"39387",131,"WR-P-P-H-0000165758","Onder de pet"," hoofdredacteur doen die cruciale informatie","onder de pet"," heeft gehouden ? ","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.2.s.2.w.10 p.2.s.2.w.11 p.2.s.2.w.12",1,"houden",1,39387,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000165758-p.2.s.2","onder de pet houden",4,4
"39371",131,"WR-P-E-L-0000000255","Unspecified"," @mikoflohr We houden het dus","onder de pet"," . En ik zal streng","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","text.1.event.5745.s.1.w.6 text.1.event.5745.s.1.w.7 text.1.event.5745.s.1.w.8",1,"houden",1,39371,"WR-P-E-L","tweets","WR-P-E-L-0000000255-text.1.event.5745.s.1","onder de pet houden",4,4
"39400",131,"WR-P-P-G-0000071430","Topman van Corus roept wrevel op"," Die hield de Fransman echter","onder de pet"," . Staalconcern Corus heeft het","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.4.w.6 p.3.s.4.w.7 p.3.s.4.w.8",1,"houden",1,39400,"WR-P-P-G","newspapers","WR-P-P-G-0000071430-p.3.s.4","onder de pet houden",4,4
"39372",131,"WR-P-E-L-0000000353","Unspecified"," dat houden we nog even","onder de pet"," . Ik geloof niet dat","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","text.1.event.420.s.1.w.12 text.1.event.420.s.1.w.13 text.1.event.420.s.1.w.14",1,"houden",1,39372,"WR-P-E-L","tweets","WR-P-E-L-0000000353-text.1.event.420.s.1","onder de pet houden",4,4
"39422",131,"WS-U-E-A-0000003082","bijlmerenquete 17 2"," had niet gevraagd de informatie","onder de pet"," te houden . Het was","onder de pet","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.2.s.1.w.8 p.2.s.1.w.9 p.2.s.1.w.10",1,"houden",1,39422,"WS-U-E-A","auto cues","WS-U-E-A-0000003082-p.2.s.1","onder de pet houden",4,4
"39437",132,"WR-P-P-B-0000000202","Het Sindone complot"," zullen we zien wat we","boven water"," kunnen halen . ' Ze","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.3529.s.2.w.21 p.3529.s.2.w.22",1,"halen",1,39437,"WR-P-P-B","books","WR-P-P-B-0000000202-p.3529.s.2","boven water halen",3,3
"39488",132,"WR-P-P-G-0000533628","Grote Gust boven water gehaald"," gisteren de Grote Gust weer","boven water"," gehaald . Grote Gust is","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.2.s.1.w.10 p.2.s.1.w.11",1,"halen",1,39488,"WR-P-P-G","newspapers","WR-P-P-G-0000533628-p.2.s.1","boven water halen",3,3
"39507",132,"WR-P-P-G-0000148860","Kamer looft optreden Balkenende"," verleden van Mabel Wisse Smit","boven water"," heeft gehaald . Als de","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.2.s.4.w.22 p.2.s.4.w.23",1,"halen",1,39507,"WR-P-P-G","newspapers","WR-P-P-G-0000148860-p.2.s.4","boven water halen",3,3
"39430",132,"WR-P-E-A-0000553786","Multicul door de bril van JMD..."," regelmatig één en ander weer","boven water"," te halen en voor hun","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.11.s.2.w.56 p.11.s.2.w.57",1,"halen",1,39430,"WR-P-E-A","discussion lists","WR-P-E-A-0000553786-p.11.s.2","boven water halen",3,3
"39485",132,"WR-P-P-G-0000028106","Kamer looft optreden Balkenende"," verleden van Mabel Wisse Smit","boven water"," heeft gehaald ' , voegt","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.5.s.4.w.19 p.5.s.4.w.20",1,"halen",1,39485,"WR-P-P-G","newspapers","WR-P-P-G-0000028106-p.5.s.4","boven water halen",3,3
"39426",132,"WR-P-E-A-0005654174","Ajax"," toestemming van de betrokkene -","boven water"," te halen . ","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.2.s.1.w.34 p.2.s.1.w.35",1,"halen",1,39426,"WR-P-E-A","discussion lists","WR-P-E-A-0005654174-p.2.s.1","boven water halen",3,3
"39545",132,"WR-P-P-K-0000000055","Hoofdstuk 7: De grote debriefing in Assen, van 4 september tot 4 oktober 1995"," een formule koos die het","boven water"," halen van dat soort feiten","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.179.s.7.w.33 p.179.s.7.w.34",1,"halen",1,39545,"WR-P-P-K","reports","WR-P-P-K-0000000055-p.179.s.7","boven water halen",3,3
"39459",132,"WR-P-P-H-0000080301","'Zorg dat het vuur niet uitdooft'"," de groene partijen om dat","boven water"," te halen . En laat","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.19.s.2.w.10 p.19.s.2.w.11",1,"halen",1,39459,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000080301-p.19.s.2","boven water halen",3,3
"39463",132,"WR-P-E-J-0000019784","Hoogveenzweefvlieg"," water , maar haalt adem","boven water"," , zonder zelf te bewegen","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.3.s.12.w.11 p.3.s.12.w.12",1,"halen",1,39463,"WR-P-E-J","wikipedia","WR-P-E-J-0000019784-p.3.s.12","boven water halen",3,3
"39537",132,"WR-P-P-G-0000171428","China bouwt reuzenaquarium voor 800 jaar oud scheepswrak"," archeologen beslist om het integraal","boven water"," te halen . Het schip","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.4.s.1.w.17 p.4.s.1.w.18",1,"halen",1,39537,"WR-P-P-G","newspapers","WR-P-P-G-0000171428-p.4.s.1","boven water halen",3,3
"39513",132,"WR-P-P-G-0000149213","Monarchie staat onder druk, lof voor Balkenende"," kwam die de pers wel","boven water"," haalde , doet vermoeden dat","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.3.s.1.w.19 p.3.s.1.w.20",1,"halen",1,39513,"WR-P-P-G","newspapers","WR-P-P-G-0000149213-p.3.s.1","boven water halen",3,3
"39514",132,"WR-P-P-G-0000245903","No title available."," technisch onmogelijk om het schip","boven water"," te halen. ( ap )","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.5.s.8.w.12 p.5.s.8.w.13",1,"halen",1,39514,"WR-P-P-G","newspapers","WR-P-P-G-0000245903-p.5.s.8","boven water halen",3,3
"39431",132,"WR-P-E-A-0000891673","Het grote verstand van GOOGLE"," het sexleven van de pimpelmees","boven water"," te halen ! ","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.1.s.1.w.35 p.1.s.1.w.36",1,"halen",1,39431,"WR-P-E-A","discussion lists","WR-P-E-A-0000891673-p.1.s.1","boven water halen",3,3
"39498",132,"WR-P-P-G-0000140404","Benard Ahold is pas halverwege"," onrechtmatigheden zijn volgens het bedrijf","boven water"," gehaald . Dat er koppen","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.1.s.5.w.18 p.1.s.5.w.19",1,"halen",1,39498,"WR-P-P-G","newspapers","WR-P-P-G-0000140404-p.1.s.5","boven water halen",3,3
"39521",132,"WR-P-P-G-0000027423","Weer fris op pad"," Weissman probeert altijd het waaróm","boven water"," te halen van alle grappen","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.6.s.5.w.9 p.6.s.5.w.10",1,"halen",1,39521,"WR-P-P-G","newspapers","WR-P-P-G-0000027423-p.6.s.5","boven water halen",3,3
"39552",132,"WS-U-E-A-0000000021","Unspecified"," containers en de losse vaten","boven water"," te halen . Het Van","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.22.s.6.w.16 p.22.s.6.w.17",1,"halen",1,39552,"WS-U-E-A","auto cues","WS-U-E-A-0000000021-p.22.s.6","boven water halen",3,3
"39487",132,"WR-P-P-G-0000533628","Grote Gust boven water gehaald","Grote Gust","boven water"," gehaald Antwerpen In het Kattendijkdok","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","head.1.s.1.w.3 head.1.s.1.w.4",1,"halen",1,39487,"WR-P-P-G","newspapers","WR-P-P-G-0000533628-head.1.s.1","boven water halen",3,3
"39495",132,"WR-P-P-G-0000555460","No title available."," tweede helft amper het hoofd","boven water"," halen . De verdiende gelijkmaker","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.28.s.1.w.11 p.28.s.1.w.12",1,"halen",1,39495,"WR-P-P-G","newspapers","WR-P-P-G-0000555460-p.28.s.1","boven water halen",3,3
"39457",132,"WR-P-P-H-0000137965","... samengevat ..."," Tammy Hendler komt stilaan weer","boven water"," . Ze haalde de kwartfinale","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.5.s.1.w.6 p.5.s.1.w.7",1,"halen",1,39457,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000137965-p.5.s.1","boven water halen",3,3
"39442",132,"WR-P-E-L-0000000113","Unspecified"," Hulde aan @ardispark voor het","boven water"," halen van verloren gegane twidiooms","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","text.1.event.1027.s.1.w.7 text.1.event.1027.s.1.w.8",1,"halen",1,39442,"WR-P-E-L","tweets","WR-P-E-L-0000000113-text.1.event.1027.s.1","boven water halen",3,3
"39452",132,"WR-P-P-H-0000148794","Wat als\x{2026}?"," en kunstenaars om de waarheid","boven water"," te halen , om door","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.4.s.7.w.14 p.4.s.7.w.15",1,"halen",1,39452,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000148794-p.4.s.7","boven water halen",3,3
"39455",132,"WR-P-P-H-0000170065","Hermans"," het meeste dat van CS6","boven water"," is gehaald , van mijn","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.1.s.4.w.18 p.1.s.4.w.19",1,"halen",1,39455,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000170065-p.1.s.4","boven water halen",3,3
"39436",132,"WR-P-P-B-0000000202","Het Sindone complot"," vertellen . Alles wat ik","boven water"," haal vertel ik aan jou","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.844.s.3.w.4 p.844.s.3.w.5",1,"halen",1,39436,"WR-P-P-B","books","WR-P-P-B-0000000202-p.844.s.3","boven water halen",3,3
"39546",132,"WR-P-P-I-0000000324","Goedkeuring van de notulen"," om in ieder geval iets","boven water"," te halen . Ik accepteer","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.136.s.16.w.26 p.136.s.16.w.27",1,"halen",1,39546,"WR-P-P-I","policy documents","WR-P-P-I-0000000324-p.136.s.16","boven water halen",3,3
"39523",132,"WR-P-P-G-0000447398","Angelus moet binnen de drie maanden opnieuw drijven"," maanden om hun boot terug","boven water"," te halen , anders zal","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.2.s.1.w.14 p.2.s.1.w.15",1,"halen",1,39523,"WR-P-P-G","newspapers","WR-P-P-G-0000447398-p.2.s.1","boven water halen",3,3
"39539",132,"WR-P-P-G-0000126815","Openheid Ahold is betrekkelijk"," wat een echte enquête allemaal","boven water"," haalt . '' Ahold antwoordt","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.7.s.2.w.9 p.7.s.2.w.10",1,"halen",1,39539,"WR-P-P-G","newspapers","WR-P-P-G-0000126815-p.7.s.2","boven water halen",3,3
"39549",132,"WS-U-E-A-0000022317","Boven water"," Ze hebben iets heel bijzonders","boven water"," gehaald . Resten van ""","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.2.s.1.w.6 p.2.s.1.w.7",1,"halen",1,39549,"WS-U-E-A","auto cues","WS-U-E-A-0000022317-p.2.s.1","boven water halen",3,3
"39451",132,"WR-P-P-H-0000075133","De feniks uit het oosten"," fondsen het hoofd nog net","boven water"," houden . Isis Bonds haalt","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.26.s.3.w.10 p.26.s.3.w.11",1,"halen",1,39451,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000075133-p.26.s.3","boven water halen",3,3
"39482",132,"WR-P-P-G-0000109091","Rome: Dat erge met kind en dier mag nooit bekend raken"," kardinaal Ottaviani en nu pas","boven water"," gehaald . De ontdekking van","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.2.s.1.w.28 p.2.s.1.w.29",1,"halen",1,39482,"WR-P-P-G","newspapers","WR-P-P-G-0000109091-p.2.s.1","boven water halen",3,3
"39534",132,"WR-P-P-G-0000720988","Grafzerk herinnert aan oorlogsdrama"," van het Madeleinekerkhof die we","boven water"," haalden . De grafsteen werd","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.7.s.5.w.12 p.7.s.5.w.13",1,"halen",1,39534,"WR-P-P-G","newspapers","WR-P-P-G-0000720988-p.7.s.5","boven water halen",3,3
"39489",132,"WR-P-P-G-0000425272","Redster reanimeert drenkeling"," andere zwemmer haalde de man","boven water"," . Op het droge bleek","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.1.s.4.w.7 p.1.s.4.w.8",1,"halen",1,39489,"WR-P-P-G","newspapers","WR-P-P-G-0000425272-p.1.s.4","boven water halen",3,3
"39496",132,"WR-P-P-G-0000151431","Een medicijn voor de zieke Panther"," of per ongeluk gewiste documenten","boven water"," halen ( tenzij de optie","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.1.s.5.w.15 p.1.s.5.w.16",1,"halen",1,39496,"WR-P-P-G","newspapers","WR-P-P-G-0000151431-p.1.s.5","boven water halen",3,3
"39461",132,"WR-P-P-H-0000169105","Grrr"," waarvan niemand de ware toedracht","boven water"," durft te halen omdat die","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.1.s.4.w.15 p.1.s.4.w.16",1,"halen",1,39461,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000169105-p.1.s.4","boven water halen",3,3
"39439",132,"WR-P-P-G-0000414266","Betty Duwaerts is ere-kwartiermeester bij marine"," dat het teken om mij","boven water"," te halen , zodat het","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.4.s.7.w.8 p.4.s.7.w.9",1,"halen",1,39439,"WR-P-P-G","newspapers","WR-P-P-G-0000414266-p.4.s.7","boven water halen",3,3
"39536",132,"WR-P-P-G-0000425502","Onwel geworden zwemmer dankt leven aan redster"," liggen , haalde de man","boven water"," en sleepte de 42-jarige man","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.5.s.1.w.16 p.5.s.1.w.17",1,"halen",1,39536,"WR-P-P-G","newspapers","WR-P-P-G-0000425502-p.5.s.1","boven water halen",3,3
"39462",132,"WR-P-P-H-0000175796","Een vertaling is een interpretatie"," je met een academische functietoets","boven water"," wilt halen . In die","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.6.s.7.w.22 p.6.s.7.w.23",1,"halen",1,39462,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000175796-p.6.s.7","boven water halen",3,3
"39478",132,"WR-P-P-G-0000660874","Op zoek naar Vietnamese schatten"," haalde voor ons wat oesters","boven water"," en toverde mooie ronde parels","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.9.s.7.w.9 p.9.s.7.w.10",1,"halen",1,39478,"WR-P-P-G","newspapers","WR-P-P-G-0000660874-p.9.s.7","boven water halen",3,3
"39538",132,"WR-P-P-G-0000171428","China bouwt reuzenaquarium voor 800 jaar oud scheepswrak"," kooi ontworpen om het wrak","boven water"," te halen . Nu werkt","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.4.s.5.w.11 p.4.s.5.w.12",1,"halen",1,39538,"WR-P-P-G","newspapers","WR-P-P-G-0000171428-p.4.s.5","boven water halen",3,3
"39448",132,"WR-P-P-K-0000000052","Hoofdstuk 4: Potocari - Dutchbat en het lot van de bevolking"," in Assen niet dezelfde informatie","boven water"," haalden als het Kodak-team .","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.491.s.4.w.44 p.491.s.4.w.45",1,"halen",1,39448,"WR-P-P-K","reports","WR-P-P-K-0000000052-p.491.s.4","boven water halen",3,3
"39502",132,"WR-P-P-G-0000097793","In de media bestaan `officieel' en `niet-officieel' Japan"," zelf moet graven om verhalen","boven water"," te halen . Zo is","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.10.s.3.w.8 p.10.s.3.w.9",1,"halen",1,39502,"WR-P-P-G","newspapers","WR-P-P-G-0000097793-p.10.s.3","boven water halen",3,3
"39469",132,"WR-P-P-I-0000000286","Hervatting van de zitting"," heb gesteun. die de waarheid","boven water"," wilde halen in dit nogal","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.60.s.2.w.46 p.60.s.2.w.47",1,"halen",1,39469,"WR-P-P-I","policy documents","WR-P-P-I-0000000286-p.60.s.2","boven water halen",3,3
"39479",132,"WR-P-P-G-0000153776","Voor een tv-toestel verkocht Fatmira haar kind van drie"," zaak van de familie Bonjaku","boven water"," haalde . De Italiaan die","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.13.s.3.w.16 p.13.s.3.w.17",1,"halen",1,39479,"WR-P-P-G","newspapers","WR-P-P-G-0000153776-p.13.s.3","boven water halen",3,3
"39483",132,"WR-P-P-G-0000081644","`Bouwfraude-netwerk is nog intact'"," aan feiten die Hoorn zelf","boven water"," gehaald heeft . Hoorn ontdekte","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.6.s.2.w.26 p.6.s.2.w.27",1,"halen",1,39483,"WR-P-P-G","newspapers","WR-P-P-G-0000081644-p.6.s.2","boven water halen",3,3
"39440",132,"WR-P-E-J-0000089576","Matamata (schildpad)"," de schildpad steekt deze net","boven water"," om adem te halen .","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.3.s.4.w.18 p.3.s.4.w.19",1,"halen",1,39440,"WR-P-E-J","wikipedia","WR-P-E-J-0000089576-p.3.s.4","boven water halen",3,3
"39542",132,"WR-P-P-G-0000216378","Gij hebt de plicht gezond te zijn"," aan goedaardige tumoren die borstkankerscreening","boven water"," haalt , lijkt borstkankerscreening de","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.14.s.4.w.9 p.14.s.4.w.10",1,"halen",1,39542,"WR-P-P-G","newspapers","WR-P-P-G-0000216378-p.14.s.4","boven water halen",3,3
"39555",132,"WS-U-E-A-0000022310","teaser Bluebird"," in Engeland hebben iets bijzonders","boven water"," gehaald . Het lijkt op","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.1.s.1.w.7 p.1.s.1.w.8",1,"halen",1,39555,"WS-U-E-A","auto cues","WS-U-E-A-0000022310-p.1.s.1","boven water halen",3,3
"39533",132,"WR-P-P-G-0000079792","Oerversie film Cassavetes teruggevonden"," Carney inderdaad de oorspronkelijke Shadows","boven water"," heeft weten te halen ,","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.3.s.7.w.7 p.3.s.7.w.8",1,"halen",1,39533,"WR-P-P-G","newspapers","WR-P-P-G-0000079792-p.3.s.7","boven water halen",3,3
"39503",132,"WR-P-P-G-0000126859","Boekje voor als vader er niet meer is"," . Dat verhaal moet weer","boven water"," worden gehaald door erover te","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.3.s.3.w.5 p.3.s.3.w.6",1,"halen",1,39503,"WR-P-P-G","newspapers","WR-P-P-G-0000126859-p.3.s.3","boven water halen",3,3
"39471",132,"WR-P-P-G-0000364363","Brandweer haalt gezonken plezierjacht boven"," in een poging het schip","boven water"," te halen . We hebben","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.4.s.1.w.14 p.4.s.1.w.15",1,"halen",1,39471,"WR-P-P-G","newspapers","WR-P-P-G-0000364363-p.4.s.1","boven water halen",3,3
"39541",132,"WR-P-P-G-0000538735","Laatste delen Grote Gust uit water opgehaald"," de giek en de kraantoren","boven water"," gehaald . De volledige berging","boven water","VZ(init) N(soort,ev,basis,onz,stan)","VZ N","p.3.s.3.w.10 p.3.s.3.w.11",1,"halen",1,39541,"WR-P-P-G","newspapers","WR-P-P-G-0000538735-p.3.s.3","boven water halen",3,3
