Column1;doc_id;doc_name;left_context;idiom_found;right_context;idiom_lemma;pos;pos_head;xml_id;with_verb;idiom_id;verb;amountofnouns;id;doc_type;doc_type_name;sentenceid;Idiomatic;
170010;WR-P-E-G-0000006841;Subtitles for Blokken 2169; beu zijn van het vechten;tegen windmolens; . Ik heb een probleem;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.68.s.1.w.11 p.68.s.1.w.12;1;159;vechten;1;47235;WR-P-E-G;subtitles;WR-P-E-G-0000006841-p.68.s.1;;
83141;WR-P-P-G-0000637519;"""Belgisch kampioenschap nu hoofddoel"; opbrengen om in mijn eentje;tegen windmolens; te vechten . Jammer natuurlijk;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.6.s.5.w.15 p.6.s.5.w.16;1;159;vechten;1;47278;WR-P-P-G;newspapers;WR-P-P-G-0000637519-p.6.s.5;;
362010;WR-P-P-B-0000000013;Galíndez; . Ik droom dat ik;tegen windmolens; vecht , ik droom van;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.1407.s.61.w.5 p.1407.s.61.w.6;1;159;vechten;1;47251;WR-P-P-B;books;WR-P-P-B-0000000013-p.1407.s.61;;
161061;WR-P-E-A-0000801057;Hoe de radicale Islam aanpakken?; de islamverdoemmenis . Progressieven zullen;tegen windmolens; blijven vechten aangezien zij de;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.12.s.6.w.3 p.12.s.6.w.4;1;159;vechten;1;47244;WR-P-E-A;discussion lists;WR-P-E-A-0000801057-p.12.s.6;;
89102;WR-P-P-G-0000189159;'Als ze mij Napoleon noemen, ze doen maar';" "" Bent u niet bezig";tegen windmolens;" te vechten ? "" Zijn";tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.71.s.1.w.5 p.71.s.1.w.6;1;159;vechten;1;47282;WR-P-P-G;newspapers;WR-P-P-G-0000189159-p.71.s.1;;
54151;WR-P-P-H-0000114363;De man van La Mancha; . ' Zoals Don Quichot;tegen windmolens; vocht , zo vecht ik;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.5.s.2.w.5 p.5.s.2.w.6;1;159;vechten;1;47264;WR-P-P-H;periodicals magazines;WR-P-P-H-0000114363-p.5.s.2;;
43291;WR-P-P-H-0000135091;Ariël Jacobs {RSC Anderlecht} -- 'Ik ben verbaasd dat ik die 3 jaar heb overleefd'; Het zijn windmolens en vechten;tegen windmolens; helpt niet . Ik heb;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.16.s.2.w.6 p.16.s.2.w.7;1;159;vechten;1;47256;WR-P-P-H;periodicals magazines;WR-P-P-H-0000135091-p.16.s.2;;
48151;WR-P-P-H-0000019353;Tijdgenoten; spelen of als Don Quichote;tegen windmolens; vechten . Ik ben wel;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.7.s.1.w.10 p.7.s.1.w.11;1;159;vechten;1;47259;WR-P-P-H;periodicals magazines;WR-P-P-H-0000019353-p.7.s.1;;
96151;WS-U-E-A-0000119798;Kamagurka beschildert windmolen; de romanheld van Cervantes die;t�gen windmolens; vocht . Hij zit niet;t�gen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.1.s.1.w.44 p.1.s.1.w.45;1;159;vechten;1;47286;WS-U-E-A;auto cues;WS-U-E-A-0000119798-p.1.s.1;;
78181;WR-P-P-G-0000581260;"""Hier is voetbal nog feest"; een kraan maar we vechten;tegen windmolens; . Te weinig kracht .;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.3.s.6.w.12 p.3.s.6.w.13;1;159;vechten;1;47275;WR-P-P-G;newspapers;WR-P-P-G-0000581260-p.3.s.6;;
88141;WR-P-P-G-0000158054;Het Rwanda-Tribunaal is, echt waar, op stoom; als Don Quichot , vechten;tegen windmolens; . ' De prestaties van;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.31.s.4.w.8 p.31.s.4.w.9;1;159;vechten;1;47281;WR-P-P-G;newspapers;WR-P-P-G-0000158054-p.31.s.4;;
383510;WR-P-P-G-0000390394;«Vaessen is een Don Quichote»; , Don Quichote Vaessen vecht;tegen windmolens; die niet eens bestaan .;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.8.s.3.w.20 p.8.s.3.w.21;1;159;vechten;1;47253;WR-P-P-G;newspapers;WR-P-P-G-0000390394-p.8.s.3;;
183910;WR-P-E-G-0000004040;Subtitles for Vlaanderen Vakantieland 19/03; Herman Teirlinck . Peter vecht;tegen windmolens; in het Paderbornerland . Ondertitels;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.460.s.1.w.3 p.460.s.1.w.4;1;159;vechten;1;47245;WR-P-E-G;subtitles;WR-P-E-G-0000004040-p.460.s.1;;
50171;WR-P-P-H-0000073406;Het goed gevoel van de ex-premier; U weet dat ik niet;tegen windmolens; vecht . Ik heb een;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.54.s.1.w.8 p.54.s.1.w.9;1;159;vechten;1;47261;WR-P-P-H;periodicals magazines;WR-P-P-H-0000073406-p.54.s.1;;
46241;WR-P-P-H-0000075384;Van Zaventem naar Vatry?; Bierset ) . Maar vechten;tegen windmolens; heeft geen zin . We;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.12.s.3.w.3 p.12.s.3.w.4;1;159;vechten;1;47258;WR-P-P-H;periodicals magazines;WR-P-P-H-0000075384-p.12.s.3;;
76181;WR-P-P-G-0000515630;Eigen Belgisch automerk: niet zo eenvoudig; Twee jaar lang heb ik;tegen windmolens; gevochten . Bij de overheid;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.2.s.4.w.6 p.2.s.4.w.7;1;159;vechten;1;47274;WR-P-P-G;newspapers;WR-P-P-G-0000515630-p.2.s.4;;
74181;WR-P-P-G-0000596537;"""Wie kan deze strijd aan?"; soms het gevoel dat ik;tegen windmolens; aan het vechten was ,;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.2.s.1.w.12 p.2.s.1.w.13;1;159;vechten;1;47272;WR-P-P-G;newspapers;WR-P-P-G-0000596537-p.2.s.1;;
60241;WR-P-P-H-0000027505;De erfenis maakt alles goed; dat zich heeft verzelfstandigd .;Tegen windmolens; vechten , is een versteende;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.3.s.7.w.1 p.3.s.7.w.2;1;159;vechten;1;47267;WR-P-P-H;periodicals magazines;WR-P-P-H-0000027505-p.3.s.7;;
49351;WR-P-P-H-0000022509;VECHTEN TEGEN WINDMOLENS; . Met het risico om;tegen windmolens; te vechten , duidt de;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.3.s.2.w.5 p.3.s.2.w.6;1;159;vechten;1;47260;WR-P-P-H;periodicals magazines;WR-P-P-H-0000022509-p.3.s.2;;
131051;WR-P-E-A-0000010804;Re: wrm altijd zeggen dat amerika slecht is; maar vaak vechten de VS;tegen windmolens; om economisce en financiële belangen;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.5.s.3.w.11 p.5.s.3.w.12;1;159;vechten;1;47242;WR-P-E-A;discussion lists;WR-P-E-A-0000010804-p.5.s.3;;
141002;WR-P-E-A-0000803203;Islamisering wereld : De strategie van de islam; en terrorisme . En daardoor;tegen windmolens; zit te vechten aangezien de;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.5.s.3.w.3 p.5.s.3.w.4;1;159;vechten;1;47243;WR-P-E-A;discussion lists;WR-P-E-A-0000803203-p.5.s.3;;
310910;WR-P-E-G-0000004007;Subtitles for Vlaanderen vakantieland 18/03; vocht Brel zijn leven lang;tegen windmolens; . MEISJE SPEELT ACCORDEON 't;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.224.s.1.w.10 p.224.s.1.w.11;1;159;vechten;1;47236;WR-P-E-G;subtitles;WR-P-E-G-0000004007-p.224.s.1;;
41381;WR-P-E-A-0000709041;De ongelijke strijd van communicatiestrateeg Slangen; de kraan open , vechten;tegen windmolens; . Dat vergt dan ook;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.7.s.2.w.20 p.7.s.2.w.21;1;159;vechten;1;47237;WR-P-E-A;discussion lists;WR-P-E-A-0000709041-p.7.s.2;;
86171;WR-P-P-G-0000225971;Outletcenter Muide komt er niet; zitten . We gaan niet;tegen windmolens; vechten . We zullen ook;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.9.s.4.w.4 p.9.s.4.w.5;1;159;vechten;1;47279;WR-P-P-G;newspapers;WR-P-P-G-0000225971-p.9.s.4;;
333010;WR-P-E-A-0000432305;Inflatie en rechtvaardigheid; . Wordt u het vechten;tegen windmolens; ( economisch liberalisme ) dan;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.15.s.1.w.5 p.15.s.1.w.6;1;159;vechten;1;47248;WR-P-E-A;discussion lists;WR-P-E-A-0000432305-p.15.s.1;;
312810;WR-P-P-G-0000610330;"""Ik kan geen minister van álles worden natuurlijk''"; , een naïeve schelm die;tegen windmolens; vecht of een populist die;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.2.s.1.w.18 p.2.s.1.w.19;1;159;vechten;1;47247;WR-P-P-G;newspapers;WR-P-P-G-0000610330-p.2.s.1;;
51091;WR-P-E-A-0000559173;België en Nederland in beeld; Tja , als u liever;tegen windmolens; wil vechten , is dat;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.2.s.1.w.6 p.2.s.1.w.7;1;159;vechten;1;47238;WR-P-E-A;discussion lists;WR-P-E-A-0000559173-p.2.s.1;;
342810;WR-P-E-J-0000084685;Don Quichot;" zijn , gek zijn ;";tegen windmolens; vechten\u2014 een denkbeeldig gevaar bestrijden;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.3.s.9.w.1 p.3.s.9.w.2;1;159;vechten;1;47249;WR-P-E-J;wikipedia;WR-P-E-J-0000084685-p.3.s.9;;
95121;WS-U-E-A-0000119750;C6/ afscheid; de romanheld van Cervantes die;tegen windmolens; vocht . ;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.1.s.4.w.16 p.1.s.4.w.17;1;159;vechten;1;47285;WS-U-E-A;auto cues;WS-U-E-A-0000119750-p.1.s.4;;
39181;WR-P-P-H-0000067621;Geen zin om tegen windmolens te vechten;Geen zin om;tegen windmolens; te vechten Peter Houben (;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;head.1.s.1.w.4 head.1.s.1.w.5;1;159;vechten;1;47254;WR-P-P-H;periodicals magazines;WR-P-P-H-0000067621-head.1.s.1;;
61041;WR-P-E-A-0000010692;Re: Wat vinden jullie van het feit dat Amerika telkens vluchten aflast omdat ze schrik hebben voor aanslagen?; hunne niet zijn en vechten;tegen windmolens; ( maar dat heb ik;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.2.s.2.w.20 p.2.s.2.w.21;1;159;vechten;1;47239;WR-P-E-A;discussion lists;WR-P-E-A-0000010692-p.2.s.2;;
227010;WR-P-E-L-0000000584;Unspecified; ! Elbert Dijkgraaf blijft vechten;tegen windmolens; : http://bit.ly/e2powK @Rosaaaxxx @ Simon_Tol;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;text.1.event.977.s.1.w.5 text.1.event.977.s.1.w.6;1;159;vechten;1;47246;WR-P-E-L;tweets;WR-P-E-L-0000000584-text.1.event.977.s.1;;
40271;WR-P-P-H-0000067621;Geen zin om tegen windmolens te vechten; Ik heb geen zin om;tegen windmolens; te vechten . Ik moet;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.20.s.3.w.6 p.20.s.3.w.7;1;159;vechten;1;47255;WR-P-P-H;periodicals magazines;WR-P-P-H-0000067621-p.20.s.3;;
80181;WR-P-P-G-0000372110;Artikel zonder titel; machteloos . Dat is vechten;tegen windmolens; . De macht van het;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.39.s.4.w.4 p.39.s.4.w.5;1;159;vechten;1;47277;WR-P-P-G;newspapers;WR-P-P-G-0000372110-p.39.s.4;;
53151;WR-P-P-H-0000114363;De man van La Mancha; film die Terry Gilliam dwong;tegen windmolens; te vechten . De maker;tegen windmolen;VZ(init) N(soort,mv,basis);VZ N;p.1.s.5.w.33 p.1.s.5.w.34;1;159;vechten;1;47263;WR-P-P-H;periodicals magazines;WR-P-P-H-0000114363-p.1.s.5;;
171001;WR-P-E-A-0000562925;straddle's portfolio; van het Muidden-Oosten , Chavez;uit het zadel; wippen en Afrika ' herkolonialiseren;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.6.s.1.w.14 p.6.s.1.w.15 p.6.s.1.w.16;1;160;wippen;1;47287;WR-P-E-A;discussion lists;WR-P-E-A-0000562925-p.6.s.1;;
181001;WR-P-E-A-0000757238;Forumsessies politieke jongerenvoorzitters 2008; door een invasie van christenen;uit het zadel; werd gewipt . Daarom spraken;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,zijd,stan);VZ LID N;p.22.s.2.w.29 p.22.s.2.w.30 p.22.s.2.w.31;1;160;wippen;1;47288;WR-P-E-A;discussion lists;WR-P-E-A-0000757238-p.22.s.2;;
191001;WR-P-E-A-0000461733;Wie wordt de volgende VS-president? Take 3; kandidaat hebben om de Republikeinen;uit het zadel; te wippen . Gore had;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.11.s.6.w.14 p.11.s.6.w.15 p.11.s.6.w.16;1;160;wippen;1;47289;WR-P-E-A;discussion lists;WR-P-E-A-0000461733-p.11.s.6;;
352610;WR-P-E-G-0000007635;Subtitles for Panorama - Clandestiene overstee; En het regime van Saddam;uit het zadel; wipten ? Control room :;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.234.s.1.w.6 p.234.s.1.w.7 p.234.s.1.w.8;1;160;wippen;1;47290;WR-P-E-G;subtitles;WR-P-E-G-0000007635-p.234.s.1;;
39191;WR-P-E-L-0000000349;Unspecified; de tunesiërs nu ook Berlusconi;uit het zadel; wippen of zijn ze met;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;text.1.event.1957.s.1.w.7 text.1.event.1957.s.1.w.8 text.1.event.1957.s.1.w.9;1;160;wippen;1;47291;WR-P-E-L;tweets;WR-P-E-L-0000000349-text.1.event.1957.s.1;;
54161;WR-P-P-K-0000000018;Hoofdstuk 5: Het begin van de oorlog in Bosnië-Herzegovina: maart-mei 1992; tegelijk met een poging Izetbegovic;uit het zadel; te wippen . Izetbegovic landde;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.81.s.2.w.10 p.81.s.2.w.11 p.81.s.2.w.12;1;160;wippen;1;47292;WR-P-P-K;reports;WR-P-P-K-0000000018-p.81.s.2;;
55271;WR-P-P-K-0000000018;Hoofdstuk 5: Het begin van de oorlog in Bosnië-Herzegovina: maart-mei 1992; plan was geweest om Milosevic;uit het zadel; te wippen en te doen;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.209.s.6.w.23 p.209.s.6.w.24 p.209.s.6.w.25;1;160;wippen;1;47293;WR-P-P-K;reports;WR-P-P-K-0000000018-p.209.s.6;;
56141;WR-P-P-K-0000000011;Hoofdstuk 4: Joegoslavië ten tijde van het Servische presidentschap van Milosevic; leiding in een aantal gebieden;uit het zadel; te wippen . Daartoe riep;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.40.s.2.w.20 p.40.s.2.w.21 p.40.s.2.w.22;1;160;wippen;1;47294;WR-P-P-K;reports;WR-P-P-K-0000000011-p.40.s.2;;
60251;WR-P-P-H-0000086816;'Ik heb te veel woede in mij'; en met hun lans elkaar;uit het zadel; proberen te wippen . Weerom;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.10.s.2.w.24 p.10.s.2.w.25 p.10.s.2.w.26;1;160;wippen;1;47295;WR-P-P-H;periodicals magazines;WR-P-P-H-0000086816-p.10.s.2;;
67171;WR-P-P-H-0000151347;Week 4; op te trekken om Saddam;uit het zadel; te wippen , met een;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.11.s.5.w.38 p.11.s.5.w.39 p.11.s.5.w.40;1;160;wippen;1;47296;WR-P-P-H;periodicals magazines;WR-P-P-H-0000151347-p.11.s.5;;
70181;WR-P-P-H-0000027813;HET KLAPPEN VAN DE ZWEEP; zege met een fikse wip;uit het zadel; op de grond te springen;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.27.s.2.w.17 p.27.s.2.w.18 p.27.s.2.w.19;1;160;wippen;1;47297;WR-P-P-H;periodicals magazines;WR-P-P-H-0000027813-p.27.s.2;;
73181;WR-P-P-H-0000148295;Op weg naar het post-islamisme; te doen de zittende machthebbers;uit het zadel; te wippen en zelf de;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.4.s.4.w.31 p.4.s.4.w.32 p.4.s.4.w.33;1;160;wippen;1;47298;WR-P-P-H;periodicals magazines;WR-P-P-H-0000148295-p.4.s.4;;
86181;WR-P-E-J-0000083079;Grigori Zinovjev; linkse oppositiegroep ' die Stalin;uit het zadel; wilde wippen ) . Hij;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.5.s.2.w.26 p.5.s.2.w.27 p.5.s.2.w.28;1;160;wippen;1;47299;WR-P-E-J;wikipedia;WR-P-E-J-0000083079-p.5.s.2;;
93161;WR-P-P-H-0000175013;Pijplijnpolitiek; om Loekasjenko op 9 september;uit het zadel; te wippen . Wit-Rusland lijkt;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.6.s.6.w.27 p.6.s.6.w.28 p.6.s.6.w.29;1;160;wippen;1;47300;WR-P-P-H;periodicals magazines;WR-P-P-H-0000175013-p.6.s.6;;
113121;WR-P-P-G-0000665029;Angela's ster taant; toen ze die vorig jaar;uit het zadel; wipte . De kanselier zou;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,genus,stan);VZ LID N;p.3.s.2.w.16 p.3.s.2.w.17 p.3.s.2.w.18;1;160;wippen;1;47301;WR-P-P-G;newspapers;WR-P-P-G-0000665029-p.3.s.2;;
114171;WR-P-P-G-0000074871;Geen tijd om subtiel te zijn; . De Republikeinen kunnen alleen;uit het zadel; worden gewipt als links-Amerika beseft;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.3.s.3.w.5 p.3.s.3.w.6 p.3.s.3.w.7;1;160;wippen;1;47302;WR-P-P-G;newspapers;WR-P-P-G-0000074871-p.3.s.3;;
116131;WR-P-P-G-0000170902;Goede trouw van mullahs moet nog blijken; genoeg zijn om de mullahs;uit het zadel; te wippen . En een;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.8.s.2.w.20 p.8.s.2.w.21 p.8.s.2.w.22;1;160;wippen;1;47303;WR-P-P-G;newspapers;WR-P-P-G-0000170902-p.8.s.2;;
119121;WR-P-P-G-0000448171;Artikel zonder titel; eerste ronde wipte Lorenzo Derycke;uit het zadel; . Hij nam een halve;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.3.s.1.w.12 p.3.s.1.w.13 p.3.s.1.w.14;1;160;wippen;1;47304;WR-P-P-G;newspapers;WR-P-P-G-0000448171-p.3.s.1;;
120151;WR-P-P-G-0000448707;Artikel zonder titel; voorlaatste ronde . Tot Ververken;uit het zadel; wipte . Hij reed in;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,genus,stan);VZ LID N;p.6.s.2.w.3 p.6.s.2.w.4 p.6.s.2.w.5;1;160;wippen;1;47305;WR-P-P-G;newspapers;WR-P-P-G-0000448707-p.6.s.2;;
122161;WR-P-P-G-0000119130;Knieval Libië zet Syrië in de schijnwerpers; niet , zoals Saddam ,;uit het zadel; wippen . Maar volgens veel;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.7.s.3.w.22 p.7.s.3.w.23 p.7.s.3.w.24;1;160;wippen;1;47306;WR-P-P-G;newspapers;WR-P-P-G-0000119130-p.7.s.3;;
128151;WR-P-P-G-0000427529;Mathieu Vanderheere; In de laatronde wipte Vanderheere;uit het zadel; . Aankomst : Vanderheere (;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.4.s.4.w.6 p.4.s.4.w.7 p.4.s.4.w.8;1;160;wippen;1;47307;WR-P-P-G;newspapers;WR-P-P-G-0000427529-p.4.s.4;;
131151;WR-P-P-G-0000027032;Californië, de zieke man van VS; campagne om gouverneur Davis voortijdig;uit het zadel; te wippen . Tv-zenders ,;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.2.s.2.w.12 p.2.s.2.w.13 p.2.s.2.w.14;1;160;wippen;1;47308;WR-P-P-G;newspapers;WR-P-P-G-0000027032-p.2.s.2;;
133131;WR-P-P-G-0000448889;Artikel zonder titel; voorlaatste ronde . Tot Ververken;uit het zadel; wipte . Hij reed in;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,genus,stan);VZ LID N;p.5.s.2.w.3 p.5.s.2.w.4 p.5.s.2.w.5;1;160;wippen;1;47309;WR-P-P-G;newspapers;WR-P-P-G-0000448889-p.5.s.2;;
135161;WR-P-P-G-0000449591;Artikel zonder titel; voorlaatste ronde . Tot Ververken;uit het zadel; wipte . Hij reed in;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,genus,stan);VZ LID N;p.5.s.2.w.3 p.5.s.2.w.4 p.5.s.2.w.5;1;160;wippen;1;47310;WR-P-P-G;newspapers;WR-P-P-G-0000449591-p.5.s.2;;
136131;WR-P-P-G-0000442231;Korte sportberichten uit de regio West-Vlaanderen; In de slotfase wipte Striska;uit het zadel; . Aankomst : Striska zegevierde;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.12.s.2.w.6 p.12.s.2.w.7 p.12.s.2.w.8;1;160;wippen;1;47311;WR-P-P-G;newspapers;WR-P-P-G-0000442231-p.12.s.2;;
140111;WR-P-P-G-0000478507;Willequet blijft burgemeester; wilde ons kost wat kost;uit het zadel; wippen . Maar wij zetten;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10;1;160;wippen;1;47312;WR-P-P-G;newspapers;WR-P-P-G-0000478507-p.2.s.2;;
143151;WR-P-P-G-0000459663;Sebastien Six; de eerste ronde wipte hij;uit het zadel; . Reactie : Dimitry Neve;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10;1;160;wippen;1;47313;WR-P-P-G;newspapers;WR-P-P-G-0000459663-p.2.s.2;;
147101;WR-P-P-G-0000155082;VS botsen met Rusland op OVSE-top; opstandige bevolking op vreedzame wijze;uit het zadel; gewipt . In Maastricht spraken;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.5.s.3.w.14 p.5.s.3.w.15 p.5.s.3.w.16;1;160;wippen;1;47314;WR-P-P-G;newspapers;WR-P-P-G-0000155082-p.5.s.3;;
151151;WR-P-P-G-0000161523;11/3; de Iraakse dictator Saddam Hussein;uit het zadel; wipte . In oktober vorig;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,genus,stan);VZ LID N;p.4.s.3.w.14 p.4.s.3.w.15 p.4.s.3.w.16;1;160;wippen;1;47315;WR-P-P-G;newspapers;WR-P-P-G-0000161523-p.4.s.3;;
167141;WR-P-P-G-0000170165;Fransen gedood bij strijd in Ivoorkust; voorkomen dat Frankrijk president Gbagbo;uit het zadel; wipt . In de stad;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.9.s.3.w.18 p.9.s.3.w.19 p.9.s.3.w.20;1;160;wippen;1;47316;WR-P-P-G;newspapers;WR-P-P-G-0000170165-p.9.s.3;;
168161;WR-P-P-G-0000478049;Artikel zonder titel; dissidente socialistische burgemeester Andr� Navez;uit het zadel; te wippen . Navez behoudt;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.7.s.1.w.24 p.7.s.1.w.25 p.7.s.1.w.26;1;160;wippen;1;47317;WR-P-P-G;newspapers;WR-P-P-G-0000478049-p.7.s.1;;
169141;WR-P-P-G-0000595504;Hellingen verteren op weg naar finale; Mogen de renners in Meerbeke;uit het zadel; wippen en meteen de verkwikkende;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.3.s.3.w.6 p.3.s.3.w.7 p.3.s.3.w.8;1;160;wippen;1;47318;WR-P-P-G;newspapers;WR-P-P-G-0000595504-p.3.s.3;;
173121;WR-P-P-G-0000127998;Venezuela tot op bot verdeeld om Chávez; in 2002 een paar dagen;uit het zadel; wisten te wippen , leidde;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.4.s.1.w.13 p.4.s.1.w.14 p.4.s.1.w.15;1;160;wippen;1;47319;WR-P-P-G;newspapers;WR-P-P-G-0000127998-p.4.s.1;;
177141;WR-P-P-I-0000000114;Hervatting van de zitting; de Europese Unie president Milosevic;uit het zadel; kunnen wippen . Met nog;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.41.s.1.w.17 p.41.s.1.w.18 p.41.s.1.w.19;1;160;wippen;1;47320;WR-P-P-I;policy documents;WR-P-P-I-0000000114-p.41.s.1;;
178101;WR-P-P-I-0000000039;Hervatting van de zitting; de legitieme regering van Joegoslavië;uit het zadel; te wippen , spreken wat;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.220.s.3.w.61 p.220.s.3.w.62 p.220.s.3.w.63;1;160;wippen;1;47321;WR-P-P-I;policy documents;WR-P-P-I-0000000039-p.220.s.3;;
192171;WS-U-E-A-0000010757;xico nieuwskop 20; op die manier de PRI;uit het zadel; te wippen . ;uit het zadel;VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);VZ LID N;p.5.s.1.w.23 p.5.s.1.w.24 p.5.s.1.w.25;1;160;wippen;1;47322;WS-U-E-A;auto cues;WS-U-E-A-0000010757-p.5.s.1;;
368710;WR-P-P-G-0000568596;SW Harelbeke laakt houding RC Mechelen; Bodmossi verdubbelen . We zaten;op rozen; , maar op twaalf minuten;op roos;VZ(init) N(soort,mv,basis);VZ N;p.2.s.4.w.3 p.2.s.4.w.4;1;161;zitten;1;47503;WR-P-P-G;newspapers;WR-P-P-G-0000568596-p.2.s.4;;
92031;WS-U-E-A-0000039512;OVERZICHT SPEELDAG; . Beveren lijkt al snel;op rozen; te zitten . We zijn;op roos;VZ(init) N(soort,mv,basis);VZ N;p.1.s.14.w.5 p.1.s.14.w.6;1;161;zitten;1;47786;WS-U-E-A;auto cues;WS-U-E-A-0000039512-p.1.s.14;;
