"","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","idiom_id","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid"
"351710","WR-P-P-B-0000000209","Blinde woede"," . ' Ze willen allebei","met de eer"," strijken , ' zei Garcia","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3403.s.1.w.5 p.3403.s.1.w.6 p.3403.s.1.w.7",1,153,"strijken",1,46321,"WR-P-P-B","books","WR-P-P-B-0000000209-p.3403.s.1"
"169810","WR-P-E-G-0000010533","The tuxedo"," op tijd . - Om","met de eer"," te strijken ? Erg leuk","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.857.s.2.w.3 p.857.s.2.w.4 p.857.s.2.w.5",1,153,"strijken",1,46315,"WR-P-E-G","subtitles","WR-P-E-G-0000010533-p.857.s.2"
"264121","WS-U-E-A-0000000272","Unspecified"," Is al bekend welke film","met de hoogste eer"," is gaan strijken ? 6","met de hoog eer","VZ(init) LID(bep,stan,rest) ADJ(prenom,sup,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ LID ADJ N","p.26.s.4.w.6 p.26.s.4.w.7 p.26.s.4.w.8 p.26.s.4.w.9",1,153,"strijken",1,46387,"WS-U-E-A","auto cues","WS-U-E-A-0000000272-p.26.s.4"
"41191","WR-P-E-L-0000000199","Unspecified"," van ! Ik strijk niet","met de eer"," , en doe zeker niet","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","text.1.event.499.s.3.w.4 text.1.event.499.s.3.w.5 text.1.event.499.s.3.w.6",1,153,"strijken",1,46326,"WR-P-E-L","tweets","WR-P-E-L-0000000199-text.1.event.499.s.3"
"86101","WR-P-P-B-0000000153","Verleiding"," . Ik wil zeker niet","met de eer"," gaan strijken . ' '","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.171.s.3.w.5 p.171.s.3.w.6 p.171.s.3.w.7",1,153,"strijken",1,46346,"WR-P-P-B","books","WR-P-P-B-0000000153-p.171.s.3"
"188510","WR-P-P-G-0000000023","Tweede leven voor de relatie met Suriname"," het , dan mag Suriname","met de eer"," strijken , lukt het niet","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.3.w.7 p.3.s.3.w.8 p.3.s.3.w.9",1,153,"strijken",1,46373,"WR-P-P-G","newspapers","WR-P-P-G-0000000023-p.3.s.3"
"234910","WR-P-P-G-0000207350","'We slikken alles op de tv voor zoete koek'"," laten doen en de sterren","met de eer"," laten strijken . In de","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.10.s.1.w.17 p.10.s.1.w.18 p.10.s.1.w.19",1,153,"strijken",1,46383,"WR-P-P-G","newspapers","WR-P-P-G-0000207350-p.10.s.1"
"184610","WR-P-P-G-0000025091","Benoeming van De Hoop Scheffer is ophanden"," nog onbekende derde wel eens","met de eer"," kunnen gaan strijken , klinkt","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.7.s.5.w.10 p.7.s.5.w.11 p.7.s.5.w.12",1,153,"strijken",1,46370,"WR-P-P-G","newspapers","WR-P-P-G-0000025091-p.7.s.5"
"153151","WR-P-P-G-0000254011","Ierse heldin raakte nooit in wilde Westen"," de verkeerde Annie al jaren","met de eer"," gaat strijken . Er was","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.3.w.12 p.1.s.3.w.13 p.1.s.3.w.14",1,153,"strijken",1,46362,"WR-P-P-G","newspapers","WR-P-P-G-0000254011-p.1.s.3"
"138122","WR-P-P-H-0000175504","Dienaren van de vrijheid"," jonge sociaal-democratie , die vervolgens","met de eer"," gaat strijken . Langzamerhand beginnen","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.17.s.1.w.22 p.17.s.1.w.23 p.17.s.1.w.24",1,153,"strijken",1,46359,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000175504-p.17.s.1"
"63121","WR-P-E-J-0000074938","Wolfgang Amadeus Mozart"," over te schrijven en zelf","met de eer"," te strijken . Op het","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.81.w.21 p.3.s.81.w.22 p.3.s.81.w.23",1,153,"strijken",1,46333,"WR-P-E-J","wikipedia","WR-P-E-J-0000074938-p.3.s.81"
"230510","WR-P-P-G-0000070897","Gedreven door bijzondere woorden"," jaar , opnieuw een vrouw","met de eer"," gaat strijken en het zou","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.1.w.17 p.4.s.1.w.18 p.4.s.1.w.19",1,153,"strijken",1,46382,"WR-P-P-G","newspapers","WR-P-P-G-0000070897-p.4.s.1"
"197101","WR-P-P-G-0000070954","Ambtenaar EU vecht vriendjespolitiek aan"," Maar wéér streek de Italiaan","met de eer"," : de functie-omschrijving bleek zo","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.4.w.6 p.4.s.4.w.7 p.4.s.4.w.8",1,153,"strijken",1,46376,"WR-P-P-G","newspapers","WR-P-P-G-0000070954-p.4.s.4"
"135131","WR-P-P-H-0000151295","Tsunami"," is de internationale wedloop wie","met de eer"," van grootste hulpverlener gaat strijken","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.7.s.2.w.8 p.7.s.2.w.9 p.7.s.2.w.10",1,153,"strijken",1,46358,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000151295-p.7.s.2"
"91001","WR-P-E-G-0000010878","Walk the line"," nu en dan eens zelf","met de eer"," te strijken . H ?","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.428.s.1.w.8 p.428.s.1.w.9 p.428.s.1.w.10",1,153,"strijken",1,46312,"WR-P-E-G","subtitles","WR-P-E-G-0000010878-p.428.s.1"
"105101","WR-P-P-H-0000093554","De Raspoetin van Peru"," wordt gevat , ging Montesinos","met de eer"," strijken . In werkelijkheid werd","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.5.s.7.w.22 p.5.s.7.w.23 p.5.s.7.w.24",1,153,"strijken",1,46352,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000093554-p.5.s.7"
"42192","WR-P-E-L-0000000176","Unspecified"," weer meer spam @Bea0703 nie","met de eer"," strijken niet ... tik op","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","text.1.event.2970.s.1.w.3 text.1.event.2970.s.1.w.4 text.1.event.2970.s.1.w.5",1,153,"strijken",1,46327,"WR-P-E-L","tweets","WR-P-E-L-0000000176-text.1.event.2970.s.1"
"70141","WR-P-P-B-0000000050","Waar is de 80-jarige oorlog gebleven?"," Hoe dan ook kon Lodewijk","met de eer"," gaan strijken . Maar het","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.461.s.4.w.6 p.461.s.4.w.7 p.461.s.4.w.8",1,153,"strijken",1,46337,"WR-P-P-B","books","WR-P-P-B-0000000050-p.461.s.4"
"82131","WR-P-P-G-0000164895","'Grote ondernemingen weten vaak niets van de jeugd' De jacht op het zakgeld is meedogenloos"," aan hoe Sony onder jongeren","met de eer"," gaat strijken . ' Terwijl","met de eer","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.10.s.3.w.20 p.10.s.3.w.21 p.10.s.3.w.22",1,153,"strijken",1,46344,"WR-P-P-G","newspapers","WR-P-P-G-0000164895-p.10.s.3"
"323910","WR-P-P-G-0000384609","Turkije"," een René Vandereycken nu weer","uit z'n hoge hoed"," toveren ? Het belangrijkste aspect","uit z'n hoog hoed","VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ VNW ADJ N","p.4.s.2.w.17 p.4.s.2.w.18 p.4.s.2.w.19 p.4.s.2.w.20",1,154,"toveren",1,46542,"WR-P-P-G","newspapers","WR-P-P-G-0000384609-p.4.s.2"
"352310","WR-P-P-G-0000541652","«Voor de bekendheid moet je het niet doen»"," water , maar die kunstjes","uit de hoed"," toveren op golven is nog","uit de hoed","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.1.w.18 p.4.s.1.w.19 p.4.s.1.w.20",1,154,"toveren",1,46559,"WR-P-P-G","newspapers","WR-P-P-G-0000541652-p.4.s.1"
"46981","WR-P-P-G-0000489683","LIERSE LEEFT NOG"," , die opnieuw een puntenschema","uit zijn hoge hoed"," toverde . Als we aan","uit zijn hoog hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ VNW ADJ N","p.6.s.3.w.17 p.6.s.3.w.18 p.6.s.3.w.19 p.6.s.3.w.20",1,154,"toveren",1,46633,"WR-P-P-G","newspapers","WR-P-P-G-0000489683-p.6.s.3"
"382310","WR-P-E-G-0000002726","Subtitles for Thuis 1017"," Wat gaat ze nu weer","uit haar hoed"," toveren ? Zou die verkoop","uit haar hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.72.s.1.w.6 p.72.s.1.w.7 p.72.s.1.w.8",1,154,"toveren",1,46400,"WR-P-E-G","subtitles","WR-P-E-G-0000002726-p.72.s.1"
"46771","WR-P-P-G-0000429265","Artikel zonder titel"," hij een kaas- en wijnavond","uit zijn hoed"," toveren . Zondag * 9","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.8.s.2.w.14 p.8.s.2.w.15 p.8.s.2.w.16",1,154,"toveren",1,46631,"WR-P-P-G","newspapers","WR-P-P-G-0000429265-p.8.s.2"
"304210","WR-P-P-G-0000177856","Rode duivels bereiden zich voor op duel in ondergesneeuwd Luxemburgs Stade Josy Barthel"," Desnoods tovert hij nog iets","uit zijn hoed"," . "" Ik vraag hem","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.11.s.2.w.6 p.11.s.2.w.7 p.11.s.2.w.8",1,154,"toveren",1,46531,"WR-P-P-G","newspapers","WR-P-P-G-0000177856-p.11.s.2"
"42351","WR-P-P-G-0000079769","Drukke speculaties over opvolger Prodi"," ongeschreven regels een grote verrassing","uit hun hoed"," toveren . Door onze correspondent","uit hun hoed","VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.15.s.6.w.23 p.15.s.6.w.24 p.15.s.6.w.25",1,154,"toveren",1,46606,"WR-P-P-G","newspapers","WR-P-P-G-0000079769-p.15.s.6"
"118101","WR-P-E-C-0000015127","Dinsdag in 1000 Zonnen en Garnalen"," en tovert hij een duif","uit zijn hoed"," . Niets in de mouwen","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.1.s.5.w.19 p.1.s.5.w.20 p.1.s.5.w.21",1,154,"toveren",1,46433,"WR-P-E-C","e-magazines","WR-P-E-C-0000015127-p.1.s.5"
"185121","WR-P-P-H-0000119930","Jean-Marie Dedecker 'Als het tegenvalt, ben ik weg'"," toen heb ik echt mensen","uit mijn hoge hoed"," moeten toveren om de lijsten","uit mijn hoog hoed","VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ VNW ADJ N","p.23.s.2.w.11 p.23.s.2.w.12 p.23.s.2.w.13 p.23.s.2.w.14",1,154,"toveren",1,46459,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000119930-p.23.s.2"
"92131","WR-P-E-C-0000012266","Ongezouten en gepeperd (6)"," die met een vingerknip nieuws","uit hun hoed"," toverden . Zonder kringen onder","uit hun hoed","VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.7.s.2.w.14 p.7.s.2.w.15 p.7.s.2.w.16",1,154,"toveren",1,46427,"WR-P-E-C","e-magazines","WR-P-E-C-0000012266-p.7.s.2"
"72151","WR-P-E-L-0000000057","Unspecified"," ie nu weer voor spannends","uit de hoed"," tovert ! #saai Masturbeer el-Gafappi","uit de hoed","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","text.1.event.340.s.1.w.26 text.1.event.340.s.1.w.27 text.1.event.340.s.1.w.28",1,154,"toveren",1,46418,"WR-P-E-L","tweets","WR-P-E-L-0000000057-text.1.event.340.s.1"
"260101","WR-P-P-H-0000147694","Een dooie pier"," ook alsof hij een konijn","uit een hoge hoed"," tovert als hij het publiek","uit een hoog hoed","VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ LID ADJ N","p.4.s.7.w.9 p.4.s.7.w.10 p.4.s.7.w.11 p.4.s.7.w.12",1,154,"toveren",1,46505,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000147694-p.4.s.7"
"187101","WR-P-P-H-0000137204","In de kijker -- Zaterdag 28 mei"," Ferguson zal wel iets anders","uit zijn hoed"," toveren . Om een resultaat","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.1.s.17.w.6 p.1.s.17.w.7 p.1.s.17.w.8",1,154,"toveren",1,46461,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000137204-p.1.s.17"
"241121","WR-P-P-H-0000150644","Voetbal &Vaderland"," werden ook daar alle trucs","uit de hoed"," getoverd om de teamgeest te","uit de hoed","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.18.s.1.w.20 p.18.s.1.w.21 p.18.s.1.w.22",1,154,"toveren",1,46496,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000150644-p.18.s.1"
"49451","WS-U-E-A-0000386095","het Bi-PO"," tegen de paasvakantie ene konijn","uit de hoed"," toveren. paul Geudens vreest nu","uit de hoed","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.32.w.11 p.1.s.32.w.12 p.1.s.32.w.13",1,154,"toveren",1,46649,"WS-U-E-A","auto cues","WS-U-E-A-0000386095-p.1.s.32"
"190131","WR-P-P-H-0000151284","Voor het goede gevoel"," een half miljard aan hulpgelden","uit zijn hoge hoed"," toverde , was dan ook","uit zijn hoog hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ VNW ADJ N","p.22.s.6.w.14 p.22.s.6.w.15 p.22.s.6.w.16 p.22.s.6.w.17",1,154,"toveren",1,46464,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000151284-p.22.s.6"
"44381","WR-P-P-G-0000466854","«Misschien hebben we tweede onderschat»"," Hij lijkt geen afdoende oplossing","uit zijn hoed"," te kunnen toveren . Iemand","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.6.s.2.w.6 p.6.s.2.w.7 p.6.s.2.w.8",1,154,"toveren",1,46617,"WR-P-P-G","newspapers","WR-P-P-G-0000466854-p.6.s.2"
"246510","WR-P-P-H-0000063855","BEL20-opvolgers: kandidaten en konijnen"," aandeelhouders van Mobistar een konijn","uit de hoed"," toveren . Als zij morgen","uit de hoed","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.3.w.11 p.3.s.3.w.12 p.3.s.3.w.13",1,154,"toveren",1,46500,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000063855-p.3.s.3"
"194132","WR-P-P-G-0000686819","Lembeke in de meerderheid, Kaprijke in de oppositie"," van Kaprijke en Lembeke zondag","uit hun hoed"," hebben getoverd . Ze bedachten","uit hun hoed","VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.2.s.1.w.15 p.2.s.1.w.16 p.2.s.1.w.17",1,154,"toveren",1,46467,"WR-P-P-G","newspapers","WR-P-P-G-0000686819-p.2.s.1"
"158121","WR-P-P-G-0000213376","Händels Jephta' blijft ongevaarlijk onderhoudend"," Akademie toverde voortdurend subtiele kleuren","uit haar hoed"," . Alleen jammer dat de","uit haar hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.5.s.2.w.16 p.5.s.2.w.17 p.5.s.2.w.18",1,154,"toveren",1,46443,"WR-P-P-G","newspapers","WR-P-P-G-0000213376-p.5.s.2"
"277910","WR-P-P-H-0000146866","Ivan De Witte -- 'De play-offs zijn een anticlimax'"," Dat tover je niet zomaar","uit je hoed"," . Gelukkig is het budget","uit je hoed","VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.45.s.3.w.6 p.45.s.3.w.7 p.45.s.3.w.8",1,154,"toveren",1,46513,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000146866-p.45.s.3"
"274101","WR-P-P-H-0000078918","Tover een zakendeal uit uw hoed"," Magic en tover een deal","uit uw hoed"," . Goochelen wordt aangezien als","uit uw hoed","VZ(init) VNW(bez,det,stan,vol,2,getal,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.1.s.4.w.12 p.1.s.4.w.13 p.1.s.4.w.14",1,154,"toveren",1,46512,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000078918-p.1.s.4"
"103010","WR-P-E-C-0000016548","De BV-beleving van Luc Van Braekel"," nog wat een verrassende mening","uit hun hoed"," kunnen toveren . Dat het","uit hun hoed","VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.9.s.3.w.24 p.9.s.3.w.25 p.9.s.3.w.26",1,154,"toveren",1,46388,"WR-P-E-C","e-magazines","WR-P-E-C-0000016548-p.9.s.3"
"371101","WR-P-P-G-0000119469","De nerds nemen wraak"," , toveren ze iets nieuws","uit hun hoge hoed"," . Van alle muziek die","uit hun hoog hoed","VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ VNW ADJ N","p.1.s.5.w.17 p.1.s.5.w.18 p.1.s.5.w.19 p.1.s.5.w.20",1,154,"toveren",1,46572,"WR-P-P-G","newspapers","WR-P-P-G-0000119469-p.1.s.5"
"206610","WR-P-P-H-0000055289","Hocus Pocus Focus"," model de Ford-designers nu weer","uit hun hoed"," zouden toveren als opvolger van","uit hun hoed","VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.1.s.1.w.24 p.1.s.1.w.25 p.1.s.1.w.26",1,154,"toveren",1,46475,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000055289-p.1.s.1"
"40171","WR-P-P-G-0000158069","Druk op Shell-baas neemt toe"," die tijd ' een konijn","uit de hoge hoed"," toveren ' - variërend van","uit de hoog hoed","VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ LID ADJ N","p.3.s.2.w.12 p.3.s.2.w.13 p.3.s.2.w.14 p.3.s.2.w.15",1,154,"toveren",1,46593,"WR-P-P-G","newspapers","WR-P-P-G-0000158069-p.3.s.2"
"165151","WR-P-P-B-0000000067","De Liefdesboom"," nog honderd andere dwaze streken","uit haar hoge hoed"," te toveren . Het lieve","uit haar hoog hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ VNW ADJ N","p.679.s.2.w.23 p.679.s.2.w.24 p.679.s.2.w.25 p.679.s.2.w.26",1,154,"toveren",1,46447,"WR-P-P-B","books","WR-P-P-B-0000000067-p.679.s.2"
"52161","WR-P-E-A-0000571015","Verkiezingen in de VS - deel zoveel"," tijd om een nieuw theorietje","uit de hoed"," te toveren zeker ? ","uit de hoed","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.2.w.10 p.3.s.2.w.11 p.3.s.2.w.12",1,154,"toveren",1,46411,"WR-P-E-A","discussion lists","WR-P-E-A-0000571015-p.3.s.2"
"45310","WR-P-P-G-0000177827","Voorzitter Real stapt op nu hij zelf gecreëerd monster niet meer in de hand heeft"," , toverde hij een konijn","uit zijn hoed"," . "" Verkies mij tot","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.6.s.3.w.21 p.6.s.3.w.22 p.6.s.3.w.23",1,154,"toveren",1,46623,"WR-P-P-G","newspapers","WR-P-P-G-0000177827-p.6.s.3"
"327510","WR-P-P-G-0000289499","«Zelfs Mourinho zou niet beter doen met deze spelersgroep»"," afvroeg waar Reflex die uitspraken","uit zijn hoed"," toverde . Wie zulke gevoelige","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.2.s.2.w.20 p.2.s.2.w.21 p.2.s.2.w.22",1,154,"toveren",1,46545,"WR-P-P-G","newspapers","WR-P-P-G-0000289499-p.2.s.2"
"49281","WS-U-E-A-0000180160","HOTELASIEL"," hij binnenkort geen definitieve oplossing","uit zijn hoed"," kan toveren , dan gaat","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.1.s.8.w.7 p.1.s.8.w.8 p.1.s.8.w.9",1,154,"toveren",1,46647,"WS-U-E-A","auto cues","WS-U-E-A-0000180160-p.1.s.8"
"46181","WR-P-E-A-0000858157","Brandend Actueel: Politieke crisis"," tenzij ze verhofstadt als konijn","uit de hoed"," toveren en hij minister-president wil","uit de hoed","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.6.s.1.w.27 p.6.s.1.w.28 p.6.s.1.w.29",1,154,"toveren",1,46405,"WR-P-E-A","discussion lists","WR-P-E-A-0000858157-p.6.s.1"
"324310","WR-P-P-G-0000264744","Blunders van een autogigant"," benieuwd welke fopspeen VW nog","uit zijn hoed"," tovert om de fabriek niet","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.7.s.1.w.8 p.7.s.1.w.9 p.7.s.1.w.10",1,154,"toveren",1,46543,"WR-P-P-G","newspapers","WR-P-P-G-0000264744-p.7.s.1"
"369101","WR-P-P-G-0000232914","Verdienen topmanagers te veel?"," het managersloon als laatste ongelijkheid","uit zijn hoed"," tovert , dan moet het","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.12.s.1.w.26 p.12.s.1.w.27 p.12.s.1.w.28",1,154,"toveren",1,46570,"WR-P-P-G","newspapers","WR-P-P-G-0000232914-p.12.s.1"
"279121","WR-P-P-H-0000113321","Geen cadeaus voor Schröder"," als Schröder geen economisch konijn","uit de hoed"," kan toveren , wint hij","uit de hoed","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.12.s.1.w.8 p.12.s.1.w.9 p.12.s.1.w.10",1,154,"toveren",1,46515,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000113321-p.12.s.1"
"367810","WR-P-P-G-0000192629","Woelig halfjaar krijgt Bel-20 niet klein"," rijkste Belg Albert Frère nog","uit zijn hoed"," tovert in die saga .","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.15.s.2.w.10 p.15.s.2.w.11 p.15.s.2.w.12",1,154,"toveren",1,46569,"WR-P-P-G","newspapers","WR-P-P-G-0000192629-p.15.s.2"
"46531","WR-P-P-G-0000232904","Goedkoop geld maakt wonen duurder"," . Zij toverden allerlei technieken","uit hun hoge hoed"," om hun woonkrediet betaalbaar te","uit hun hoog hoed","VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ VNW ADJ N","p.13.s.2.w.5 p.13.s.2.w.6 p.13.s.2.w.7 p.13.s.2.w.8",1,154,"toveren",1,46629,"WR-P-P-G","newspapers","WR-P-P-G-0000232904-p.13.s.2"
"43461","WR-P-P-G-0000387657","No title available."," preventie en veiligheid volgende maand","uit de hoge hoed"," zal toveren ( VDAA )","uit de hoog hoed","VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ LID ADJ N","p.8.s.3.w.13 p.8.s.3.w.14 p.8.s.3.w.15 p.8.s.3.w.16",1,154,"toveren",1,46611,"WR-P-P-G","newspapers","WR-P-P-G-0000387657-p.8.s.3"
"340410","WR-P-P-G-0000406943","Landenprijs met last minute team"," tovert een last minute landenteam","uit zijn hoed"," en kiest voor Demeersman (","uit zijn hoed","VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VZ VNW N","p.1.s.2.w.8 p.1.s.2.w.9 p.1.s.2.w.10",1,154,"toveren",1,46550,"WR-P-P-G","newspapers","WR-P-P-G-0000406943-p.1.s.2"
"348810","WR-P-P-G-0000024176","De hunkering van Van Nistelrooy"," als waarmee een goochelaar duiven","uit de hoge hoed"," tovert . Aan een groot","uit de hoog hoed","VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","VZ LID ADJ N","p.6.s.4.w.26 p.6.s.4.w.27 p.6.s.4.w.28 p.6.s.4.w.29",1,154,"toveren",1,46555,"WR-P-P-G","newspapers","WR-P-P-G-0000024176-p.6.s.4"
"78151","WR-P-E-L-0000000565","Unspecified"," en #PvdA weer halfslachtige heisa","uit hun hoge hoeden"," toveren , gooien ze er","uit hun hoog hoed","VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) ADJ(prenom,basis,met-e,stan) N(soort,mv,basis)","VZ VNW ADJ N","text.1.event.98.s.2.w.8 text.1.event.98.s.2.w.9 text.1.event.98.s.2.w.10 text.1.event.98.s.2.w.11",1,154,"toveren",1,46422,"WR-P-E-L","tweets","WR-P-E-L-0000000565-text.1.event.98.s.2"
